Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-4-P-0,-0.5,-0.2,0.00722052343,0.00013459014,-1.21042338E-14,1.72132586E-05,NaN,NaN
R-Generic-4-P-1,-0.473469377,-0.2,0.00720959855,0.000152605528,-1.49447258E-14,1.75881742E-05,NaN,NaN
R-Generic-4-P-2,-0.446938783,-0.2,0.00719795562,0.000173317065,-1.78248461E-14,1.79842737E-05,NaN,NaN
R-Generic-4-P-3,-0.420408159,-0.2,0.00718569336,0.00019722,-2.07954212E-14,1.83963821E-05,NaN,NaN
R-Generic-4-P-4,-0.393877566,-0.2,0.007173042,0.000224923671,-2.38949553E-14,1.88158574E-05,NaN,NaN
R-Generic-4-P-5,-0.367346942,-0.2,0.007160685,0.000257595064,-2.71264453E-14,1.921379E-05,NaN,NaN
R-Generic-4-P-6,-0.340816319,-0.2,0.00714813126,0.000295443839,-3.06216946E-14,1.96077435E-05,NaN,NaN
R-Generic-4-P-7,-0.3142857,-0.2,0.007137298,0.000339806051,-3.430114E-14,1.992579E-05,NaN,NaN
R-Generic-4-P-8,-0.287755132,-0.2,0.007127941,0.000391935173,-3.84880929E-14,2.0153595E-05,NaN,NaN
R-Generic-4-P-9,-0.2612245,-0.2,0.00712269126,0.000453912,-4.21359182E-14,2.02272713E-05,NaN,NaN
R-Generic-4-P-10,-0.234693885,-0.2,0.007124962,0.000525906449,-4.59037071E-14,1.9981062E-05,NaN,NaN
R-Generic-4-P-11,-0.208163291,-0.2,0.00713767251,0.000608015864,-5.00005853E-14,1.93034284E-05,NaN,NaN
R-Generic-4-P-12,-0.181632668,-0.2,0.00716797868,0.00070259,-5.399717E-14,1.7950335E-05,NaN,NaN
R-Generic-4-P-13,-0.155102074,-0.2,0.007217781,0.0008003706,-5.7715856E-14,1.58516577E-05,NaN,NaN
R-Generic-4-P-14,-0.128571421,-0.2,0.00729434,0.0009010286,-6.0352E-14,1.27196208E-05,NaN,NaN
R-Generic-4-P-15,-0.102040827,-0.2,0.007402643,0.000994966,-6.166841E-14,8.394072E-06,NaN,NaN
R-Generic-4-P-16,-0.07551023,-0.2,0.00754457572,0.001067415,-6.158858E-14,2.84000976E-06,NaN,NaN
R-Generic-4-P-17,-0.04897958,-0.2,0.00770819327,0.00110520411,-6.013151E-14,-3.459883E-06,NaN,NaN
R-Generic-4-P-18,-0.0224489868,-0.2,0.007881624,0.00110050861,-5.73233545E-14,-1.00398938E-05,NaN,NaN
R-Generic-4-P-19,0.004081607,-0.2,0.00805014,0.00104825955,-5.327838E-14,-1.633248E-05,NaN,NaN
R-Generic-4-P-20,0.03061223,-0.2,0.008193369,0.000962040736,-4.85710681E-14,-2.15949622E-05,NaN,NaN
R-Generic-4-P-21,0.0571428537,-0.2,0.008306439,0.000852599042,-4.353934E-14,-2.566786E-05,NaN,NaN
R-Generic-4-P-22,0.08367342,-0.2,0.008387821,0.000730484666,-3.84692481E-14,-2.851401E-05,NaN,NaN
R-Generic-4-P-23,0.1102041,-0.2,0.008440315,0.0006084134,-3.36492071E-14,-3.02688586E-05,NaN,NaN
R-Generic-4-P-24,0.136734664,-0.2,0.008469339,0.000489719,-2.92113542E-14,-3.11415679E-05,NaN,NaN
R-Generic-4-P-25,0.163265288,-0.2,0.008479311,0.000378520752,-2.50854737E-14,-3.131542E-05,NaN,NaN
R-Generic-4-P-26,0.189795852,-0.2,0.00847423449,0.000275712344,-2.148321E-14,-3.09191928E-05,NaN,NaN
R-Generic-4-P-27,0.216326475,-0.2,0.008455914,0.000184742879,-1.80283255E-14,-3.00612319E-05,NaN,NaN
R-Generic-4-P-28,0.242857158,-0.2,0.008428588,0.000102785329,-1.54671858E-14,-2.883629E-05,NaN,NaN
R-Generic-4-P-29,0.269387722,-0.2,0.00839092,3.187272E-05,-1.34572876E-14,-2.73790847E-05,NaN,NaN
