Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-4-P-34,0.402040839,0.2,0.581778944,0.006701942,-0.000537969,0.000739907,NaN,NaN
R-Generic-4-P-35,0.4285714,0.2,0.581100047,0.004847132,-3.53E-05,-0.001817208,NaN,NaN
R-Generic-4-P-36,0.455102026,0.2,0.580586553,0.005515378,0.000396166,-0.005263433,NaN,NaN
R-Generic-4-P-37,0.4816326,0.2,0.5803558,0.004824758,0.000898983,-0.008349208,NaN,NaN
R-Generic-4-P-38,0.5081632,0.2,0.580763161,0.00206445,0.000794412,-0.010115202,NaN,NaN
R-Generic-4-P-39,0.534693837,0.2,0.5814039,0.001903468,0.000381536,-0.0118569,NaN,NaN
R-Generic-4-P-40,0.561224461,0.2,0.5820328,0.003227743,0.000615568,-0.014095229,NaN,NaN
R-Generic-4-P-41,0.5877551,0.2,0.5821405,0.002318158,0.000394896,-0.015545156,NaN,NaN
R-Generic-4-P-42,0.6142857,0.2,0.581995547,0.000303013,-0.000206796,-0.016772518,NaN,NaN
R-Generic-4-P-43,0.640816331,0.2,0.5819469,0.000722989,7.07E-05,-0.017756628,NaN,NaN
R-Generic-4-P-44,0.667346835,0.2,0.5815737,0.001545373,0.000479737,-0.018243704,NaN,NaN
R-Generic-4-P-45,0.693877459,0.2,0.5810199,0.000621688,-7.23E-05,-0.018500015,NaN,NaN
R-Generic-4-P-46,0.7204082,0.2,0.5811593,-0.000355582,0.000305158,-0.01918996,NaN,NaN
R-Generic-4-P-47,0.7469387,0.2,0.5813088,0.000209792,0.00166608,-0.020424936,NaN,NaN
R-Generic-4-P-48,0.7734693,0.2,0.580514,0.001264779,0.001674393,-0.020380288,NaN,NaN
R-Generic-4-P-49,0.799999952,0.2,0.5789527,0.001300517,0.000485,-0.019947836,NaN,NaN
