Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-5-P-0,-0.5,-0.2,0.00722052343,0.00013459014,-1.21042338E-14,1.72132586E-05,NaN,NaN
R-Generic-5-P-1,-0.5,-0.191836745,0.00721638976,0.000131214314,-1.01694826E-14,1.74008037E-05,NaN,NaN
R-Generic-5-P-2,-0.5,-0.183673471,0.00721252523,0.000127715975,-7.62937653E-15,1.75767273E-05,NaN,NaN
R-Generic-5-P-3,-0.5,-0.175510213,0.00720852474,0.000123903388,-5.171519E-15,1.77569764E-05,NaN,NaN
R-Generic-5-P-4,-0.5,-0.167346939,0.007204773,0.000119960227,-2.63591931E-15,1.7926237E-05,NaN,NaN
R-Generic-5-P-5,-0.5,-0.159183681,0.007200941,0.000115709467,-4.32372E-16,1.80974621E-05,NaN,NaN
R-Generic-5-P-6,-0.5,-0.151020408,0.00719735958,0.000111342437,1.5285421E-15,1.825837E-05,NaN,NaN
R-Generic-5-P-7,-0.5,-0.142857134,0.00719373859,0.000106671228,3.11968524E-15,1.84188848E-05,NaN,NaN
R-Generic-5-P-8,-0.5,-0.134693891,0.00719034625,0.000101883052,4.375381E-15,1.85694316E-05,NaN,NaN
R-Generic-5-P-9,-0.5,-0.126530617,0.0071869893,9.680949E-05,5.34429043E-15,1.87175119E-05,NaN,NaN
R-Generic-5-P-10,-0.5,-0.118367344,0.00718385028,9.162621E-05,6.02504742E-15,1.88558988E-05,NaN,NaN
R-Generic-5-P-11,-0.5,-0.110204086,0.00718080439,8.617753E-05,6.52879443E-15,1.89899019E-05,NaN,NaN
R-Generic-5-P-12,-0.5,-0.10204082,0.00717796525,8.062264E-05,6.83673326E-15,1.9114208E-05,NaN,NaN
R-Generic-5-P-13,-0.5,-0.0938775539,0.007175261,7.482988E-05,7.053562E-15,1.92326042E-05,NaN,NaN
R-Generic-5-P-14,-0.5,-0.08571428,0.00717276754,6.894023E-05,7.155929E-15,1.9341096E-05,NaN,NaN
R-Generic-5-P-15,-0.5,-0.07755102,0.007170439,6.284238E-05,7.218701E-15,1.94424E-05,NaN,NaN
