Name,X(m),Y(m),X Velocity Avg(m/s),Y Velocity Avg(m/s),Z Velocity Avg(m/s),Static Pressure Avg(Pa),Stagnant Pressure Avg(Pa),E Avg(V)
R-Generic-7-P-0,0.8,-0.2,0.00772649,-0.000191289946,-4.63790646E-15,-4.50817561E-06,NaN,NaN
R-Generic-7-P-1,0.8,-0.191836745,0.00768889533,-0.000196170658,-3.9083303E-15,-4.4264325E-06,NaN,NaN
R-Generic-7-P-2,0.8,-0.183673471,0.00764202932,-0.000201407674,-3.15464525E-15,-4.34144749E-06,NaN,NaN
R-Generic-7-P-3,0.8,-0.175510213,0.00757795526,-0.0002067777,-2.402082E-15,-4.253843E-06,NaN,NaN
R-Generic-7-P-4,0.8,-0.167346939,0.007500231,-0.000212479426,-1.648237E-15,-4.163332E-06,NaN,NaN
R-Generic-7-P-5,0.8,-0.159183681,0.0073985015,-0.000218078363,-9.280057E-16,-4.07159632E-06,NaN,NaN
R-Generic-7-P-6,0.8,-0.151020408,0.00727814,-0.000223836571,-2.35791E-16,-3.977535E-06,NaN,NaN
R-Generic-7-P-7,0.8,-0.142857134,0.00712782564,-0.0002290774,3.87206686E-16,-3.88398666E-06,NaN,NaN
R-Generic-7-P-8,0.8,-0.134693891,0.006954254,-0.000234128951,9.529426E-16,-3.78922914E-06,NaN,NaN
R-Generic-7-P-9,0.8,-0.126530617,0.0067477,-0.000237992019,1.41340724E-15,-3.69714712E-06,NaN,NaN
R-Generic-7-P-10,0.8,-0.118367344,0.00651508756,-0.000241112561,1.787653E-15,-3.60547187E-06,NaN,NaN
R-Generic-7-P-11,0.8,-0.110204086,0.00625147624,-0.000242263675,2.03448886E-15,-3.51840117E-06,NaN,NaN
R-Generic-7-P-12,0.8,-0.10204082,0.00596255669,-0.0002420099,2.17580953E-15,-3.4333234E-06,NaN,NaN
R-Generic-7-P-13,0.8,-0.0938775539,0.00565099763,-0.000238962,2.19067517E-15,-3.35529262E-06,NaN,NaN
R-Generic-7-P-14,0.8,-0.08571428,0.00531973736,-0.000233773186,2.09708015E-15,-3.281398E-06,NaN,NaN
R-Generic-7-P-15,0.8,-0.07755102,0.00498047424,-0.000225136013,1.90727679E-15,-3.21531252E-06,NaN,NaN
R-Generic-7-P-16,0.8,-0.0693877637,0.00463248044,-0.000213706851,1.62986567E-15,-3.154445E-06,NaN,NaN
R-Generic-7-P-17,0.8,-0.06122449,0.004295647,-0.000198696522,1.30837791E-15,-3.101546E-06,NaN,NaN
R-Generic-7-P-18,0.8,-0.0530612171,0.003965735,-0.000180623349,9.404741E-16,-3.05451385E-06,NaN,NaN
R-Generic-7-P-19,0.8,-0.04489796,0.003667404,-0.0001592469,5.841471E-16,-3.01577757E-06,NaN,NaN
R-Generic-7-P-20,0.8,-0.0367346853,0.00339429686,-0.000134875008,2.29748131E-16,-2.98369855E-06,NaN,NaN
